Name,PhoneNumber,Address,CostRange,Cuisine
'Good-To-Go - Towle Building Skyway',(612) 339-5114,"'121 S 8th St, Minneapolis'",1,'Sandwich'
'Northern Lights Tea',(612) 332-8869,"'901 Hennepin Ave, Minneapolis'",1,'Tea'
'Segue Cafe',(612) 353-5422,"'330 2nd Ave S, Minneapolis'",1,"'Coffee and Tea,Beverages'"
'Bar Louie',(612) 824-1529,"'811 LaSalle Avenue, Minneapolis'",2,"'American,Bar Food'"
'Cookie Cart',(612) 521-0855,"'609 South 10th Street, Minneapolis'",1,'Desserts'
'Daily Cairo Grill',(612) 870-6200,"'1348 Lagoon Ave, Minneapolis'",1,'Middle Eastern'
'Tea House Express',(612) 343-2133,"'1119 W Broadway Ave, Minneapolis'",1,'Chinese'
'Hoàng Thiên Ý Deli',(612) 874-9145,"'1922 Chicago Ave, Minneapolis'",1,'Vietnamese'
'Sammy's Pizza',(612) 317-0555,"'330 South 2nd Ave, Minneapolis'",1,'Pizza'
'Union Rooftop',(612) 455-6690,"'2738 Nicollet Ave. S., Minneapolis'",2,'American'
'Basil's',(612) 376-7404,"'250 2nd Ave S, Minneapolis'",3,'American'
'Delights of India',(612) 824-6342,'731 Hennepin Avenue',2,"'Indian,Vegetarian'"
'Mackenzie Pub',(612) 333-7268,"'710 Marquette Ave, Minneapolis'",1,'American'
'The Nicollet Diner',(612) 399-6258,"'1123 West Lake St, Minneapolis'",1,'Diner'
'White Castle',(612) 827-5444,'918 Hennepin Avenue',1,"'Burger,Fast Food'"
'Naf Naf Grill',(612) 236-4620,'1428 Nicollet Avenue.',1,"'Middle Eastern,Mediterranean'"
'Sticks Restaurant/Acme Comedy',(612) 338-6393,"'100 W Lake St, Minneapolis'",3,'American'
'Mimosa',,"'200 South 6th Street, Downtown Minneapolis'",3,"'Burger,Seafood'"
'Maruso Street Food & Bar',(612) 333-6100,"'708 N 1st St, Minneapolis'",1,"'Asian,Vegetarian'"
'Spoon and Stable',(612) 224-9850,"'Minneapolis–Saint Paul Airport, Minneapolis'",1,'American'
'Whiskey Junction',(612) 338-9550,"'715 Hennepin Ave., Minneapolis'",1,"'American,Burger,Pizza'"
'Izzy's Minneapolis',(612) 206-3356,"'211 N 1st St, Minneapolis'",1,'Desserts'
'Milkjam Creamery',(612) 424-4668,"'901 Cedar Ave, Minneapolis'",1,"'Desserts,Ice Cream'"
'Surdyk's Flights',(612) 727-1393,"'1100 South 2nd Street, Minneapolis'",2,"'Breakfast,Tapas'"
'Leeann Chin',(612) 375-2763,'2743 Lyndale Avenue South',1,"'Asian,Chinese'"
'TwinBurger',(612) 726-5555,"'Minneapolis–Saint Paul Airport, Minneapolis'",1,"'Burger,Tapas,Bar Food'"
'Simply Steve's Mobile Food Truck',(612) 968-2220,"'700 Nicollet Mall, Minneapolis'",1,"'Breakfast,Burger'"
'Little Szechuan',(612) 886-3906,"'Minneapolis–Saint Paul Airport, Saint Paul'",2,'Chinese'
'People's Organic',(612) 208-0021,"'Downtown Minneapolis, Minneapolis'",1,'Breakfast'
'Third Bird',(612) 767-9495,"'304 Oak St SE, Minneapolis'",1,'American'
'Abduls Afandy',(612) 872-0523,"'80 South 8th St, Minneapolis'",1,'Middle Eastern'
'The Tangiers',(612) 599-2651,"'1612 Harmon Pl, Minneapolis'",2,"'Desserts,International,Bar Food'"
'Hot Indian Foods',(612) 508-1949,"'614 Washington Ave SE, Minneapolis'",1,"'Indian,Vegetarian'"
'Charley's at the Depot',(612) 340-1300,"'116 N 1st Ave, Minneapolis'",2,'American'
'Schooner Tavern',(612) 724-8137,"'Location Varies, Minneapolis'",1,'Pizza'
'Wendy's',,"'425 S 2nd St, Minneapolis'",1,'Fast Food'
'Dairy Queen (Treat) - Seasonally Closed',(612) 788-8336,"'2903 27th Ave S, Minneapolis'",1,"'Fast Food,Ice Cream'"
'Fine Line Music Cafe',(612) 338-8100,'2931 26th Avenue South',2,'American'
'Katar River Restaurant & Bakery',(612) 245-0556,'710 Lowry Avenue NE',2,'Ethiopian'
'D Brian's Deli',(612) 333-0841,"'318 1st Ave N, Minneapolis'",1,'Sandwich'
'La Poblanita',(612) 728-0383,'2751 Minnehaha Avenue',1,'Mexican'
'Bruegger's Bagels',(612) 378-2145,"'222 S 9th St, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Nicollet',(612) 424-5513,'1617 East Lake Street',1,"'Coffee and Tea,Sandwich'"
'Aki's Bread Haus',(612) 578-7897,'720 Washington Avenue SE',1,'German'
'Hot Wok Delivery',(612) 822-1445,"'1931 Nicollet Ave S, Minneapolis'",1,"'Asian,Chinese,Fusion'"
'California Pizza Kitchen',(612) 726-5360,"'2506 Central Ave NE, Minneapolis'",2,"'Italian,Pizza,Sandwich'"
'La Sirena',(612) 870-0037,"'3752 Nicollet Ave, Minneapolis'",1,"'Mexican,Seafood'"
'Wonderland Park Coffee Shop',(612) 877-7760,"'Minneapolis–Saint Paul Airport, St Paul'",1,'Coffee and Tea'
'Sonny's Ice Cream',(612) 822-8189,"'920 E Lake St Stall #124, Minneapolis'",1,"'Desserts,Ice Cream'"
'Little Caesars Pizza',(612) 333-2201,"'3262 Minnehaha Avenue South, Minneapolis'",1,"'Fast Food,Pizza'"
'Skywater',(612) 397-4927,"'3401 Lyndale Ave S, Minneapolis'",3,'American'
'Cowboy Jack's',(612) 224-9950,"'2218 A E Lake St, Minneapolis'",2,"'American,BBQ,Breakfast'"
'Haiku Japanese Bistro',(612) 331-8888,"'1001 Marquette Ave, Minneapolis'",2,"'Asian,Japanese,Sushi'"
'NE Palace',(612) 788-2305,"'126 5th St North, Minneapolis'",1,'Bar Food'
'Kah Restaurant',(612) 872-5224,"'620 Washington Ave SE, Minneapolis'",1,''
'Domino's Pizza',(612) 722-8200,"'2500 4th St NE, Minneapolis'",1,"'Fast Food,Pizza'"
'Gourmet Gallery',(612) 656-6881,"'912 E 24th St, Minneapolis'",1,'American'
'Cafe Luxx',(612) 492-2220,'2801 26th Avenue South',2,"'American,International'"
'Perkins Family',(612) 339-6865,"'15 S 9th St, Minneapolis'",2,'American'
'Collin's Cafe',(612) 338-7532,"'1101 Lasalle Ave, Minneapolis'",1,"'Coffee and Tea,Diner'"
'Akwaaba',(612) 872-4414,"'I 94 E At Riverside Ave, Minneapolis'",1,'African'
'La Que Buena Taqueria',(612) 722-1440,"'825 S 8th St, Minneapolis'",1,'Mexican'
'Erbert & Gerbert's sandwich shop',(612) 436-1100,"'1823 Nicollet Ave, Minneapolis'",1,"'Sandwich,Vegetarian'"
'Eat Fleet',(612) 362-0640,"'1611 E Lake St, Minneapolis'",1,''
'Betty Danger's Country Club',(612) 315-4997,"'601 Marquette Avenue, Suite 214, Minneapolis'",2,"'American,Mexican'"
'Blarney Pub and Grill',(612) 331-1527,"'125 Main St SE, Minneapolis'",2,"'American,Bar Food'"
'Young Joni',(612) 345-5719,"'2501 Marshall St NE, Minneapolis'",3,'Pizza'
'Lago Tacos - Uptown',(612) 353-6736,'412 14th Avenue SE',2,''
'Lobby Bar at Marriott City Center',(612) 349-4000,"'165 13th Avenue NE, Minneapolis'",1,"'American,Bar Food'"
'The SIX15 Room',,'2901 Lyndale Avenue South',1,'American'
'Ramen Kazama',(612) 353-6160,"'30 South 7th Street, Minneapolis'",1,'Japanese'
'Truce',(612) 825-1684,'615 2nd Avenue. South',3,''
'Which Wich',(612) 284-5325,"'3400 Nicollet Ave S, Twin Cities'",1,'Sandwich'
'Darby O' Ragen's',(612) 746-5064,"'1428 W 32nd St, Minneapolis'",1,"'Burger,Bar Food,Sandwich'"
'Quan's Cafe',(612) 872-1693,"'800 Nicollet Mall, Minneapolis'",1,'Cafe'
'Subway',(612) 333-6302,"'315 North 5th Avenue, Minneapolis'",1,'Fast Food'
'Avenue Eatery',(262) 388-2829,"'1815 Nicollet Ave, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Toppers Pizza',(612) 876-4444,"'1260 Hennepin Ave, Minneapolis'",1,"'Pizza,Sandwich'"
'Hot Dish',(612) 727-1785,"'1101 West Broadway Ave, Minneapolis'",1,'American'
'La Loma Tamales',(612) 870-3645,"'702 Washington Ave SE, Minneapolis'",1,'Mexican'
'Crave Fresh To Go',(612) 339-5170,"'Minneapolis–Saint Paul Airport, Minneapolis'",1,"'Pizza,Sandwich,Sushi'"
'Minneapolis Queen Paddlewheeler',(612) 378-7966,"'920 East Lake St, Minneapolis'",1,'American'
'Cafe Organica',(612) 378-7413,"'528 Hennepin Ave, Minneapolis'",1,'Vegetarian'
'Old Arizona Cafe',(612) 871-0050,"'700 Sibley St NE, Minneapolis'",1,'Sandwich'
'Big Bell Ice Cream',(612) 729-5205,"'400 Central Ave SE, Minneapolis'",1,"'Desserts,Ice Cream'"
'Origins Coffee and Tea',(612) 554-4586,"'2821 Nicollet, Minneapolis'",1,"'Coffee and Tea,Tea'"
'Kitty Corner Cafe',(612) 424-2323,"'3218 Snelling Ave, Minneapolis'",1,'Cafe'
'Magic Pan',(952) 853-0200,"'423 Nicollet Mall, Minneapolis'",1,"'Desserts,Fast Food,French'"
'Prairie Dogs',(612) 223-8984,"'806 Washington Ave Southeast, Minneapolis'",1,"'Burger,Bar Food'"
'Mac's Fish & Chips',(612) 824-4804,"'114 Market Street, Minneapolis'",2,'Fish and Chips'
'Wok & Roll',(612) 727-1849,"'610 W. Lake. St, Minneapolis'",1,'Chinese'
'Sandcastle',(612) 722-5550,"'610 W 54th St, Minneapolis'",1,'Seafood'
'Rebecca's Bakery',(612) 455-0236,"'Minneapolis–Saint Paul Airport, St Paul'",1,"'Desserts,Italian'"
'My Burger',(612) 345-4892,"'4955 West Lake Nokomis Parkway, Minneapolis'",1,"'American,Burger'"
'Pimento Jamaican Kitchen',(612) 345-5637,"'2111 East Franklin Ave, Minneapolis'",3,'Jamaican'
'Nolte Restaurant',(612) 626-4545,"'213 SE Oak St, Minneapolis'",1,"'Sandwich,Vegetarian'"
'World Bean Coffee',,"'2524 Nicollet Avenue, Minneapolis'",1,'Coffee and Tea'
'Kyoto',(612) 870-9999,"'315 Pillsbury Drive SE, Minneapolis'",1,'Sushi'
'A Cupcake Social',(651) 243-1114,"'Minneapolis–Saint Paul Airport, St Paul'",1,''
'Busters Pizza & Burgers',(612) 367-4535,"'2841 Lyndale Ave S, Minneapolis'",1,"'Pizza,Burger'"
'Keen Eye Coffee',(612) 701-6021,"'3800 28th Ave S, Minneapolis'",1,"'Coffee and Tea,Healthy Food'"
'Gay '90's',(612) 333-7755,"'420 S 4th Street, Minneapolis'",1,'American'
'The Red Sea Bar and Restaurant',,"'2803 East 38th Street, Minneapolis'",2,"'African,American,Middle Eastern'"
'Mapps Coffee & Tea',(612) 338-6398,"'408 Hennepin Ave, Minneapolis'",1,'Coffee and Tea'
'Jamba Juice',(612) 836-0622,'320 Cedar Avenue South',1,'Beverages'
'Mayslack's Bar & Grill',(612) 789-9862,"'1810 Riverside Ave, Minneapolis'",1,''
'Buffalo Wild Wings',,"'3060 Excelsior Blvd, Minneapolis'",2,'Bar Food'
'China Wok',(612) 722-3151,"'1428 4th St NE, Minneapolis'",1,'Asian'
'RED SEA Restaurant & Bar',(612) 333-1644,'2001 University Avenue Southeast #100',2,"'African,Ethiopian,International'"
'Cousins Subs',(612) 706-8000,"'2800 27th Ave S, Minneapolis'",1,'Sandwich'
'Mediteranean Deli',(612) 339-4400,"'320 Cedar Ave, Minneapolis'",1,'Sandwich'
'Sahara',(612) 332-1822,"'1730 New Brighton Blvd, Minneapolis'",1,'African'
'St. Genevieve',(612) 353-4843,"'523 Cedar Ave S, Minneapolis'",3,'French'
'Giordano's',(612) 444-3143,"'408 Cedar Ave S, Minneapolis'",1,'Pizza'
'TGI Fridays',(612) 970-7800,"'5003 Bryant Avenue S, Minneapolis'",2,'American'
'Marché',(612) 210-5692,'2700 Hennepin Avenue South',1,"'Coffee and Tea,Sandwich'"
'Gather',(612) 253-3410,"'Minneapolis–Saint Paul Airport, Minneapolis'",1,'American'
'Jakeeno's Trattoria',(612) 767-1102,"'2904 Lyndale Ave S, Minneapolis'",1,"'Italian,Pizza'"
'Marissa's Bakery',(612) 871-4519,"'1750 Hennepin Ave, Minneapolis'",1,''
'Mezzanine by D'Amico',(612) 870-3180,"'920 E Lake St, Minneapolis'",2,"'American,European,Italian'"
'Miel Y Leche Cupcakes',(651) 246-2524,"'2750 Nicollet Ave, Minneapolis'",1,'Desserts'
'Tinto Cocina + Cantina',(612) 354-2130,"'2400 3rd Ave S, Minneapolis'",1,"'Latin American,Mexican'"
'Studio 2',(612) 444-3460,"'213 Washington Ave N, Minneapolis'",2,"'American,Coffee and Tea,Bar Food'"
'Agra Culture',(612) 315-3349,"'901 W Lake St, Minneapolis'",2,"'American,Vegetarian'"
'Dogwood Coffee',(612) 886-1585,"'818 W 46th St, Minneapolis'",1,'Coffee and Tea'
'Coffee Gallery',(612) 215-2626,"'2939 Girard Ave S, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'D Brians Deli Nicollet Mall',(612) 455-1600,"'4021 E Lake St, Minneapolis'",1,"'American,Sandwich'"
'Uptown Tavern',(612) 824-3333,"'1011 Washington Ave S, Minneapolis'",2,'Burger'
'Taco John's',(612) 332-7000,"'800 Nicollet Mall, Minneapolis'",1,'Mexican'
'Parlour',(612) 354-3135,"'1400 Lagoon Ave, Minneapolis'",2,"'New American,Bar Food'"
'Real Meal Deli Minneapolis',(612) 436-0114,'607 Marquette Avenue Suite 208',1,'Deli'
'Untamed Cart',(612) 239-8988,"'730 North Washington Avenue, Minneapolis'",1,'Sandwich'
'Nic's on Nicollet',(612) 359-2260,'733 Marquette Avenue South',1,'American'
'Fresco's Pasta Bar',(952) 239-0860,"'1001 Nicollet Mall, Minneapolis'",1,'Italian'
'Deep Fried Goodness',(612) 354-2280,"'1313 Nicollet Ave, Minneapolis'",1,"'Desserts,Sandwich'"
'La Société du Thé',(612) 871-5148,"'920 E Lake St, Minneapolis'",1,'Tea'
'Foreign Legion',(612) 333-0505,"'3020 University Avenue SE, Minneapolis'",2,''
'Turkey To Go',(612) 655-1795,"'2708 Lyndale Avenue S, Minneapolis'",1,"'American,Sandwich'"
'Go Coffee',(612) 371-9565,"'105 S 5th St, Minneapolis'",1,"'American,Coffee and Tea'"
'Izakaya',(612) 338-3918,"'706 2nd Ave S, Minneapolis'",1,'Japanese'
'Lake Wine and Cheese Shop',(612) 354-7194,"'117 Washington Ave N, Minneapolis'",1,'Sandwich'
'Dur Dur Bakery',(612) 721-9449,"'903 washington ave, Minneapolis'",1,''
'Häagen-Dazs',(612) 337-3307,"'404 W. Lake Street, Minneapolis'",1,'Desserts'
'El Rincón Salvadoreño',(612) 728-5442,"'1552 E Lake St, Minneapolis'",1,"'Fast Food,Latin American'"
'La Vita Espresso Catering',(612) 746-3975,"'200 S 6th St, Minneapolis'",1,'Coffee and Tea'
'Sassy Spoon Food Truck',(612) 214-5252,"'1515 E Lake St, Minneapolis'",1,'American'
'Café Northstar',(612) 338-2288,"'2900 13th Ave S, Minneapolis'",2,"'American,European'"
'Cafe Finspang',(612) 872-2462,"'Various Locations, Minneapolis'",1,"'Fast Food,Deli,Scandinavian,Cafe'"
'Market Square Bistro',(612) 238-4095,"'618 2nd Ave S, Minneapolis'",1,'Sandwich'
'Cajun 2 Geaux',(612) 860-9131,"'920 E Lake St, Minneapolis'",1,'Cajun'
'American Bistro',(612) 341-4227,"'275 Market Street, Minneapolis'",1,'French'
'Park Cafe',,"'Location Varies- See FB, Minneapolis'",1,'Bar Food'
'Qoraxlow',(612) 822-4480,"'155 5th Ave S, Minneapolis'",1,''
'Bridgewood Cafe',(612) 436-0289,'801 Marquette Avenue',1,'Cafe'
'Cafe Thang Bom',(612) 872-8004,"'1202 E Lake St, Minneapolis'",1,'Asian'
'Pappy's Chicago Style Eatery',(612) 522-0011,"'3001 Broadway St NE, Minneapolis'",1,"'American,Sandwich'"
'Sneaky Pete's',(612) 333-8820,"'2647 Nicollet Ave, Minneapolis'",2,"'American,Burger,Bar Food'"
'Monello',(612) 353-6207,"'2006 Washington Ave N, Minneapolis'",1,"'Italian,Seafood'"
'Red Rabbit',(612) 767-8855,"'14 North 5th Street, Minneapolis'",3,"'Italian,Bar Food'"
'4 Bells',(612) 904-1163,"'1115 2nd Ave S, Downtown Minneapolis, Twin Cities'",1,"'Seafood,Southern'"
'612 Cafe',(612) 353-5175,"'201 N Washington Avenue, Minneapolis'",1,"'American,Burger,Sandwich'"
'Driftwood Char Bar',(612) 354-3402,'1610 Harmon Place',1,"'Breakfast,Burger,Sandwich'"
'Dong Hae Korean Grill and Sushi',,"'311 E Lake St, Minneapolis'",2,"'Japanese,Korean,Sushi'"
'Mercury Dining Room and Rail',(612) 728-1111,"'4415 Nicollet Ave. S., Minneapolis'",3,'American'
'Gyst Fermentation Bar',(612) 758-0113,'251 1st Avenue North Ste 100',2,'Bar Food'
'Wedge Table Market and Cafe',(612) 465-8844,"'505 S Marquette Ave, Minneapolis'",2,'Cafe'
'Krona',(612) 338-2288,"'25 E 26th St, Minneapolis'",1,'American'
'Sola Squeeze',(612) 317-2888,"'2412 Nicollet Ave S, Minneapolis'",1,'Beverages'
'Kikugawa Sushi',(612) 746-1769,"'618 2nd Ave S, Minneapolis'",1,"'Japanese,Sushi'"
'Cocina del Barrio',,"'120 S 6th St, Minneapolis'",2,"'Latin American,Mexican'"
'Maison Darras',(612) 206-3161,"'625 Marquette Ave South, Ste 232, Minneapolis'",1,'Sandwich'
'Sprout',(612) 886-2723,"'Minneapolis–Saint Paul Airport, Minneapolis'",1,'Healthy Food'
'Mesa Pizza Stadium Village',(612) 355-4400,"'733 S Marquette Ave, Minneapolis'",1,'Pizza'
'Au Bon Pain',(612) 343-5252,"'555 Nicollet Mall, Minneapolis'",1,"'Coffee and Tea,Sandwich'"
'Tollefson Family Pork Food Truck',(507) 246-5147,"'921 Washington Ave SE, Minneapolis'",1,"'American,Sandwich'"
'O'Gara's Bar & Grill',(612) 355-4694,"'733 Marquette Ave Baker Center Ste 241, Minneapolis'",2,"'American,British,Bar Food'"
'Selam Coffee',(612) 722-2768,"'5th and Nicollet Mall, Minneapolis'",1,'Coffee and Tea'
'The Moral Omnivore',(612) 532-2084,"'4300 Glumack Dr, Saint Paul'",1,''
'Greek Stop Mediterranean',(612) 483-4859,"'3860 Minnehaha Ave. South, Minneapolis'",1,"'Greek,Mediterranean'"
'Otter's Saloon',(612) 331-4169,"'Location Varies, Minneapolis'",2,"'Pizza,American'"
'Max's Cafe',(612) 877-1361,"'Location Varies- See FB, Minneapolis'",1,'Cafe'
'Fresh Squeeze Juice Bar',(612) 377-1857,"'617 Central Avenue NE, Minneapolis'",1,'Beverages'
'In',(612) 617-2000,"'250 2nd Ave S, Minneapolis'",1,"'Sandwich,Vegetarian'"
'Morelos Mexican Grill - East Lake',(612) 728-5437,"'2200 Hennepin Ave, Minneapolis'",1,'Mexican'
'Filthy Creations',(612) 379-4322,"'983 E Hennepin Ave, Minneapolis'",1,"'American,Burger,Bar Food'"
'Atrium Cafe',(612) 330-9425,"'1515 E Lake St, Minneapolis'",1,'International'
'D'Amico & Partners',(612) 374-1776,"'1029 Marshall St NE, Minneapolis'",1,''
'Harmony's',(612) 397-4829,"'275 Market St, Minneapolis'",4,'American'
'Ibrahim',(612) 721-4450,"'211 N 1st St, Minneapolis'",1,"'African,Mediterranean'"
'Q Fanatic Artisan BBQ',(612) 208-1809,"'1001 Marquette Ave, Minneapolis'",2,'BBQ'
'Applebee's',(612) 378-3740,"'1202 E Lake St, Minneapolis'",2,'American'
'Asian Max',(612) 612-6122,"'6009 Nicollet Avenue S, Twin Cities'",1,'Asian'
'Schieks',(612) 341-0054,"'615 Washington Ave SE, Minneapolis'",3,"'American,Steak'"
'Restaurant Don Chilo',(612) 821-1695,"'800 Nicollet, Minneapolis'",1,'Mexican'
'Taqueria la Fogaga S',(612) 879-8357,"'115 south 4th street, Minneapolis'",1,'Mexican'
'Dolphin Fast Foods',(612) 338-4220,"'417 E Lake St, Minneapolis'",1,''
'Ike's on Summit',(612) 355-4693,"'2734 Nicollet Ave, Minneapolis'",2,"'American,Burger,Bar Food'"
'Boss' Pizza & Chicken',(612) 727-2677,"'258 Hennepin Ave, Minneapolis'",1,'Pizza'
'Kadai Indian Kitchen',(256) 472-2545,"'Minneapolis–Saint Paul Airport, St Paul'",1,'Indian'
'Pizza La Vista',(612) 208-1182,"'5501 S 34th Ave, Minneapolis'",1,"'Burger,Italian,Pizza'"
'Me Gusta - Lake Street',(612) 827-3256,"'601 S Marquette Ave, Minneapolis'",1,'Mexican'
'Manchu Wok',(612) 341-9882,"'504 1st Ave N, Minneapolis'",1,'Chinese'
'Cafe Zentral',(612) 520-7686,"'405 E Lake St, Minneapolis'",1,"'Breakfast,Sandwich'"
'Tugg's Tavern',(612) 379-4404,"'505 Nicollet Mall, Minneapolis'",1,'American'
'Union Restaurant',(612) 455-6690,"'105 5th St NE, Minneapolis'",4,"'Seafood,BBQ'"
'It's Brothers Bar and Grill',(612) 339-4240,"'219 Main St SE, Minneapolis'",1,"'American,Burger,Bar Food'"
'Taste of Mill City Tavern',(612) 726-5555,'731 Hennepin Avenue',3,'American'
'JUN',(612) 208-0706,"'430 1st Ave N, Minneapolis'",2,'Chinese'
'Black Sheep Pizza - Minneapolis',(612) 886-1233,"'Minneapolis–Saint Paul Airport, St Paul'",2,'Pizza'
'JL Beers',(612) 208-0400,"'730 N Washington Ave, Minneapolis'",1,"'Burger,Bar Food'"
'Lands End Pasty Co.',(612) 315-4175,'2550 Nicollet Avenue South.',1,"'British,Vegetarian'"
'Lot 57 Kitchen & Bar',(612) 492-2220,"'24 University Ave NE Ste 100, Minneapolis'",2,"'American,Breakfast,Bar Food'"
'Dilla's',(612) 332-2898,"'1316 4th St SE, Minneapolis'",2,'Ethiopian'
'Tagliare',,"'1101 Lasalle Ave, Minneapolis'",1,'Pizza'
'Bonfire Woodfire Cooking',(612) 355-4633,"'1813 Riverside Ave N, Minneapolis'",1,'Southwestern'
'Harriet's Inn',(612) 354-3852,"'Minneapolis–Saint Paul Airport, St Paul'",1,'American'
'Bamboo Garden',(612) 673-9688,"'Minneapolis–Saint Paul Airport, St Paul'",1,'Asian'
'Arby's',(612) 724-8612,"'4000 Lyndale Ave South, Twin Cities'",1,'Fast Food'
'Volante',(212) 776-1478,"'116 S 7th St, Minneapolis'",3,'Italian'
'Vellee Deli',(763) 350-2994,'3000 Snelling Avenue',1,"'Asian,Mexican'"
'Las Mojarras Mexican Restaurant & Bar',(612) 208-0120,"'Minneapolis–Saint Paul Airport, Minneapolis'",1,"'Mexican,Seafood'"
'Restaurant Fling',(612) 354-6463,"'733 S Marquette Ave, Minneapolis'",2,"'American,Indian,Sushi'"
'Mango Factory',(612) 236-4962,"'1507 E. Lake Street, Minneapolis'",2,"'Japanese,Beverages,Sushi'"
'Cafe Racer',,"'1425 Lasalle Ave Suite 405, Minneapolis'",1,"'Latin American,Sandwich'"
'Cheetah Pizza',(612) 659-0848,'233 Cedar Avenue South',1,'Pizza'
'Bep Eatery',(612) 338-5189,"'Location Varies- See FB, Minneapolis'",1,"'Asian,Vietnamese'"
'Taqueria la Hacienda Taco',(612) 728-5424,'110 South 7th Street',1,'Mexican'
'Cafe Racer Kitchen',(612) 208-1695,"'100 S 5th St, Minneapolis'",1,'Colombian'
'El Burrito Mercado',(612) 224-9286,"'1515 E Lake St, Minneapolis'",1,'Mexican'
'Seventh Corner Bar',(612) 333-4646,'2929 East 25th Street',1,'American'
'Park Cafe',(612) 349-5730,"'920 E Lake St, Minneapolis'",1,''
'El Mexicano Bakery',(612) 728-5426,"'1500 Washington Ave S, Minneapolis'",1,''
'Maui Tacos',(612) 355-4672,"'801 Lasalle Ave, Minneapolis'",1,''
'Charley's Grilled Subs',(612) 727-1849,"'1515 E Lake St, Minneapolis'",1,'Sandwich'
'McDonald's',(612) 827-4135,"'Minneapolis–Saint Paul Airport, St Paul'",1,'Fast Food'
'Jackson's Hole',(612) 343-5930,"'Minneapolis–Saint Paul Airport, St Paul'",1,"'American,Breakfast'"
'Wise Owl Café',(612) 624-6335,'2929 Hennepin Avenue South',1,"'Coffee and Tea,Sandwich,Sushi'"
'Cafe Kem',(612) 208-0254,"'106 North 3rd Street, Minneapolis'",1,"'Desserts,Sandwich,Vietnamese'"
'Ray J's American Grill',(612) 353-4554,"'117 Pleasant Street SE, Minneapolis'",1,"'American,Bar Food'"
'Anelace Coffee',(612) 236-4870,"'2524 Nicollet Ave South #101, Minneapolis'",2,'Coffee and Tea'
'Sisyphus Brewing',,"'500 Central Ave NE, Minneapolis'",1,''
'Hot Indian Foods',(612) 236-4423,"'2402 Central Ave NE, Minneapolis'",1,"'Asian,Indian,Vegetarian'"
'Au Bon Pain',(612) 343-5792,"'712 Ontario Ave W, Minneapolis'",1,''
'Yogurt Lab',(612) 886-3084,'920 East. Lake Street.',1,'Desserts'
'Living Room',(612) 597-2413,"'733 Marquette Ave, Minneapolis'",2,'Tapas'
'Mercy',(612) 252-7000,"'80 8th St South Ste 226, Minneapolis'",1,"'American,Seafood'"
'The Seville Club',(612) 465-8777,"'821 Marquette Avenue, Minneapolis'",3,"'Burger,Steak'"
'Sassy Spoon',(612) 886-1793,'901 Hennepin Avenue',2,"'Cafe,Healthy Food'"
'Mortimer's Bar and Restaurant',(612) 872-1688,"'15 Glenwood Ave, Minneapolis'",1,"'Burger,Pizza,Bar Food'"
