Name,PhoneNumber,Address,CostRange,Cuisine
Hot Plate,(612) 824-4794,5204 Bloomington Ave,1,Breakfast & Brunch
Cecils,(651) 698-0334,651 Cleveland Ave S,1,"Delis,Sandwiches"
Punch Neapolitan Pizza - Northeast,(612) 623-8114,210 E Hennepin Ave,1,"Pizza,Italian"
French Meadow Bakery & Cafe,(612) 870-7855,2610 Lyndale Ave S,1,"Wine Bars,Gluten-Free,American (New)"
Skyva Deli,(651) 222-6501,55 E 5th St,1,"Sandwiches,Delis,Salad"
Town Talk Diner & Gastropub,(612) 353-5398,2707 E Lake St,1,"American (New),Gastropubs,Cocktail Bars"
Lands End Pasty Company,(612) 315-4175,1316 4th St SE,1,"British,Vegetarian,Comfort Food"
George & The Dragon,(612) 208-1047,813 W 50th St,1,"American (New),Pubs,British"
Chimborazo,(612) 788-1328,2851 Central Ave,1,Latin American
Martina,(612) 922-9913,4312 S Upton Ave,1,"Argentine,Cocktail Bars,Breakfast & Brunch"
My Huong Kitchen,(612) 872-2323,2718 Nicollet Ave,1,"Vietnamese,Bubble Tea,Juice Bars & Smoothies"
Travail Kitchen & Amusements,(763) 535-1131,4124 W Broadway,1,American (New)
Mama’s Pizza,(651) 489-2005,961 Rice St,1,"Italian,Pizza,American (Traditional)"
The Capital Grille,(612) 692-9000,801 Hennepin Ave,1,"Steakhouses,Seafood,Wine Bars"
112 Eatery,(612) 343-7696,112 N 3rd St,1,American (New)
Bar La Grassa,(612) 333-3837,800 Washington Ave N,1,"Italian,Desserts,Wine Bars"
Pizzeria Lola,(612) 424-8338,5557 Xerxes Ave S,1,Pizza
Spoon and Stable,(612) 224-9850,211 N 1st St,1,"American (New),Bars"
Trieste Café,(612) 333-4658,10 S 5th St,1,"Delis,Mediterranean,Greek"
Sushi Takatsu,(612) 339-5981,733 Marquette Ave,1,"Sushi Bars,Seafood,Fast Food"
The Naughty Greek,(651) 219-4438,181 Snelling Ave N,1,"Mediterranean,Greek"
Red Cow - Minneapolis,(612) 238-0050,208 N 1st Ave,1,"American (New),Burgers,Pubs"
Cave Vin,(612) 922-0100,5555 Xerxes Ave S,1,"American (New),Desserts"
Hola Arepa,(612) 345-5583,3501 Nicollet Ave,1,"Latin American,Salad,Breakfast & Brunch"
Our Kitchen,(612) 825-3718,813 W 36th St,1,"Breakfast & Brunch,Diners"
Young Joni,(612) 345-5719,165 13th Ave NE,1,"Pizza,Cocktail Bars"
Brasa Rotisserie,(612) 379-3030,600 E Hennepin Ave,1,"Southern,Caribbean,Soul Food"
Broders’ Pasta Bar,(612) 925-9202,5000 Penn Ave S,1,"Italian,Wine Bars"
Clancey’s Meats and Fish,(612) 926-0222,4307 Upton Ave S,1,"Meat Shops,Sandwiches,Butcher"
Mojo Coffee Gallery,(612) 361-4949,2205 California St NE,1,"Coffee & Tea,Breakfast & Brunch,Art Galleries"
Himalayan Restaurant,(612) 332-0880,2910 E Lake St,1,"Himalayan/Nepalese,Vegetarian,Indian"
Casper’s and Runyon’s Nook,(651) 698-4347,492 Hamline Ave S,1,"Dive Bars,Burgers"
Butcher & The Boar,(612) 238-8888,1121 Hennepin Ave,1,"American (New),Beer Gardens,Venues & Event Spaces"
Lisu’s Thai Taste Restaurant | Roseville,(651) 633-4981,2575 Fairview Ave,1,"Thai,Seafood,Chicken Wings"
Keller Grille,(651) 766-4176,2166 Maplewood Dr,1,"American (Traditional),Burgers"
Trieu Chau Restaurant,(651) 222-6148,500 University Ave W,1,"Vietnamese,Seafood"
Dipped & Debris,(612) 800-9424,2422 Central Ave NE,1,
Abi’s Cafe,(612) 721-0013,1532 E Lake St,1,"Mexican,Salvadoran,Cafes"
"Cedar + Stone, Urban Table",(612) 615-0124,2141 Lindau Ln,1,American (New)
The King’s Thai Cuisine,(763) 571-1188,7890 University Ave NE,1,"Thai,Laotian,Asian Fusion"
just/us,(651) 424-1080,465 Wabasha St N,0,
Wakame Sushi & Asian Bistro,(612) 886-2484,3070 Excelsior Blvd,1,"Sushi Bars,Japanese,Asian Fusion"
Bar Luchador,(612) 379-1450,825 Washington Ave SE,1,"Mexican,Cocktail Bars"
Fasika Ethiopian Restaurant,(651) 646-4747,510 N Snelling Ave,1,"Ethiopian,Vegan,Vegetarian"
Sporty’s Pub & Grill,(612) 379-8407,2124 Como Ave SE,1,"Sports Bars,American (New),Burgers"
Best of India Indian Restaurant,(952) 935-2320,8120 Minnetonka Blvd,1,Indian
Icehouse,(612) 276-6523,2528 Nicollet Ave,1,"American (New),Bars,Music Venues"
Filfillah Restaurant,(763) 781-2222,4301 Central Ave NE,1,"Middle Eastern,Turkish,Mediterranean"
Good Day Café,(763) 544-0205,5410 Wayzata Blvd,1,"American (Traditional),Bars"
Boiler Room Coffee,(612) 886-7085,1820 3rd Ave S,1,"Coffee & Tea,Breakfast & Brunch,Cafes"
Sparrow Café,(612) 353-5177,5001 Penn Ave S,1,"Cafes,Coffee & Tea"
The Lowry,(612) 341-2112,2112 Hennepin Ave,1,"Bars,American (Traditional),Breakfast & Brunch"
The Coffee Shop NE,(612) 259-8478,2852 Johnson St NE,1,Cafes
Hi-Lo Diner,(612) 353-6568,4020 E Lake St,1,"Diners,Breakfast & Brunch,Ice Cream & Frozen Yogurt"
CRISP & GREEN,(612) 545-5120,428 N Washington Ave,1,"Salad,Soup,Juice Bars & Smoothies"
Ze’s Diner,(651) 330-1790,3448 Denmark Ave,1,"Diners,Breakfast & Brunch,Burgers"
BLVD Kitchen & Bar,(763) 398-3200,11544 Wayzata Blvd,1,"American (Traditional),Bars,Breakfast & Brunch"
Hell’s Kitchen,(612) 332-4700,80 S 9th St,1,"American (New),Breakfast & Brunch,Sandwiches"
Ideal Diner,(612) 789-7630,1314 Central Ave NE,1,Diners
Boludo,(612) 965-2858,3749 Nicollet Ave,2,
First Draft Taproom & Kitchen,(612) 545-5466,324 N 6th Ave,1,"Beer Bar,Tapas/Small Plates"
Aida,(612) 866-5061,2208 W 66th St,1,"Mediterranean,Egyptian"
Tiny Diner,(612) 767-3322,1024 E 38th St,1,"American (New),Breakfast & Brunch,Diners"
Spitz,(612) 584-4922,518 E Hennepin Ave,1,"Mediterranean,Bars,Vegetarian"
Naf Naf Grill,(952) 855-7707,13250 Technology Dr,1,"Middle Eastern,Salad,Falafel"
Kyatchi,(612) 236-4429,3758 Nicollet Ave,1,"Japanese,Sushi Bars"
Thai Street Market,(651) 488-0531,1665 Rice St,1,Thai
Raising Cane’s Chicken Fingers,(612) 378-3243,825 Washington Ave SE,1,Fast Food
On’s Thai Kitchen,(651) 330-9664,1613 University Ave W,1,Thai
Athens Cafe,(763) 504-0757,4080 W Broadway Ave,1,Greek
Mim’s Cafe,(651) 646-0456,1435 N Cleveland Ave,1,"Middle Eastern,Vegetarian"
Broders Cucina Italiana,(612) 925-3113,2308 W 50th St,1,Italian
St Paul Bagelry,(651) 488-1700,1702 Lexington Ave N,1,"Bagels,Coffee & Tea,Breakfast & Brunch"
Lyn 65 Kitchen & Bar,(612) 353-5501,6439 Lyndale Ave S,1,"American (New),Cocktail Bars"
Borough,(612) 354-3135,730 N Washington Ave,1,American (New)
Zumbro Cafe,(612) 920-3606,2803 W 43rd St,1,"American (New),Breakfast & Brunch,Cafes"
Wally’s Falafel and Hummus,(612) 746-4776,423 14th Ave SE,1,"Middle Eastern,Falafel"
The Cove,(612) 236-4628,1320 5th St SE,1,"Poke,Asian Fusion"
Smack Shack,(612) 259-7288,603 N Washington Ave,1,"Seafood,American (Traditional),Bars"
Groveland Tap,(651) 699-5058,1834 St Clair Ave,1,"American (Traditional),Beer Bar"
Day Block Brewing Company - Pizza Place & Brewpub,(612) 617-7793,1105 Washington Ave S,1,"Pizza,Breweries,Pubs"
Hodges Bend,(612) 353-1403,2700 University Ave W,1,"Cocktail Bars,Breakfast & Brunch,Coffee & Tea"
Hen House Eatery,(612) 345-4664,114 S 8th St,1,"Breakfast & Brunch,American (Traditional),Beer Bar"
Vellee Deli,(612) 236-4856,109 S 7th St,1,"Asian Fusion,Mexican"
The Uptowner Café on Grand,(651) 224-0406,1100 Grand Ave,1,"Breakfast & Brunch,Cafes,Soup"
Sen Yai Sen Lek,(612) 781-3046,2422 Central Ave NE,1,Thai
La Loma Tamales,(612) 870-3645,920 E Lake St,1,"Mexican,Breakfast & Brunch,Fast Food"
Munkabeans,(952) 938-9056,1206 Mainstreet,1,"Coffee & Tea,Sandwiches,Cafes"
Fhima’s,(612) 353-4792,40 S 7th St,1,
Grand Catch,(651) 348-8541,1672 Grand Ave,1,"Seafood,Cajun/Creole,Vietnamese"
Punch Neapolitan Pizza - Grand Ave,(651) 602-6068,769 Grand Ave,1,Pizza
La Fresca,(612) 825-4142,4750 Grand Ave S,1,Mexican
Caffè Biaggio,(651) 917-7997,2356 University Ave W,1,Italian
Cossetta Alimentari,(651) 222-3476,211 7th St W,1,"Italian,Pizza"
Naf Naf Grill,(763) 270-5609,12725 Elm Creek Pkwy,1,"Middle Eastern,Salad,Falafel"
Bolé Ethiopian Cuisine,(651) 917-9332,490 N Synidicate St,1,Ethiopian
Pizza Luce,(612) 333-7359,119 N 4th St,1,"Pizza,Italian"
New Bohemia - Roseville,(651) 797-4149,2730 Snelling Ave N,1,"American (New),Beer Bar,Pretzels"
Taqueria La Hacienda,(612) 822-2715,334 E Lake St,1,Mexican
Rock Elm Tavern,(763) 208-4451,16605 County Rd 24,1,"American (New),Burgers,Bars"
Shantytown Grill,(952) 881-7223,8512 Pillsbury Ave S,1,"Burgers,American (Traditional),Dive Bars"
Kafe 421,(612) 623-4900,421 14th Ave SE,1,"Greek,Mediterranean"
Dar’s Double Scoop,(651) 489-2422,1048 Rice St,1,"Ice Cream & Frozen Yogurt,Pizza"
Handsome Hog,(651) 340-7710,203 6th St E,1,"Southern,Waffles,Cocktail Bars"
Mercy Bar & Dining Room,(612) 252-7000,901 Hennepin Ave,1,"American (Traditional),Seafood,Cocktail Bars"
Fletcher’s Ice Cream,(612) 345-4938,1509 Marshall St NE,2,
Muddy Waters,(612) 872-2232,2933 Lyndale Ave S,1,"Bars,Coffee & Tea,American (New)"
Empire Coffee + Pastry,(612) 331-3877,451 Stinson Blvd,1,"Bakeries,Cafes"
Terzo,(612) 925-0330,2221 W 50th St,1,"Italian,Wine Bars"
Green + The Grain,(612) 341-9000,800 LaSalle Ave,1,"Food Trucks,Salad,Wraps"
Campiello - Eden Prairie,(952) 941-6868,6411 City West Pkwy,1,"Italian,Bars"
Piada Italian Street Food,(952) 303-5458,60 E Broadway,1,"Italian,Salad,Wraps"
Highland Grill,(651) 690-1173,771 Cleveland Ave S,1,"Cocktail Bars,Breakfast & Brunch"
Pajarito,(651) 340-9545,605 7th St W,1,Mexican
Fireroast Coffee and Wine Bar,(612) 724-9895,3800 37th Ave S,1,"Cafes,Breakfast & Brunch,Wine Bars"
The St. Paul Grill,(651) 224-7455,350 Market St,1,"American (Traditional),Breakfast & Brunch"
Waffle Bar,(612) 353-4524,2758 Lyndale Ave S,1,Waffles
Trio Plant-based,(612) 326-1326,610 W Lake St,2,
Hovie’s,(651) 452-2753,1450 Yankee Doodle Rd,1,"Breakfast & Brunch,American (Traditional)"
Mercury Dining Room and Rail,(612) 728-1111,505 Marquette Ave S,1,"Diners,Breakfast & Brunch,Bars"
Eat Street Social,(612) 767-6850,18 W 26th St,1,"Bars,American (Traditional),Breakfast & Brunch"
Sanctuary,(612) 339-5058,903 Washington Ave S,1,American (New)
Christos Greek Restaurant,(612) 871-2111,2632 Nicollet Ave,1,Greek
Skinners Pub & Eatery,(651) 228-1947,919 Randolph Ave,1,"Pubs,Pizza,American (Traditional)"
Buster’s on 28th,(612) 729-0911,4204 28th Ave S,1,"Gastropubs,American (Traditional)"
Aurelia’s Authentic Mexican Food,(952) 426-1597,16388 Wagner Way,1,Mexican
Maverick’s Real Roast Beef,(651) 493-9672,1746 Lexington Ave N,1,"Barbeque,Sandwiches"
Bukhara Indian Bistro,(952) 476-7997,15718 Wayzata Blvd E,1,"Indian,Desserts,Seafood"
Thai Café,(651) 225-8231,371 University Ave W,1,Thai
Northern Coffeeworks,(612) 353-4222,1027 Washington Ave S,1,"Coffee & Tea,Breakfast & Brunch"
Revival - St. Paul,(651) 340-2355,525 Selby Ave,1,"Southern,Desserts,Burgers"
The Lotus Maple Grove,(763) 762-8932,13704 83rd Way N,1,Vietnamese
Friends Cafe,(651) 487-7696,1711 Rice St,1,"Thai,Burmese"
Hard Times Café,,1821 Riverside Ave,1,"Vegetarian,Vegan,Coffee & Tea"
Eggy’s - Minneapolis,(763) 310-3449,120 W 14th St,1,"Breakfast & Brunch,Diners,American (New)"
Bep Eatery,(612) 338-5189,100 S 5th St,1,Vietnamese
The Sonder Shaker,(612) 353-6557,130 E Hennepin Ave,1,"American (New),Cocktail Bars"
Pizza Luce,(612) 332-2535,2200 E Franklin Ave,1,"Pizza,Italian,Beer Bar"
Original Mediterranean Grill,(651) 255-7827,788 Cleveland Ave SW,1,"American (New),Mediterranean,Pakistani"
Safari Express,(612) 874-0756,920 E Lake St,1,African
Taqueria Victor Hugo 2,(612) 562-5990,5801 Nicollet Ave S,1,"Mexican,Food Trucks"
J.D. Hoyt’s,(612) 338-1560,301 Washington Ave N,1,"Steakhouses,Breakfast & Brunch,Seafood"
Pho 79,(612) 871-4602,2529 Nicollet Ave,1,Vietnamese
Shish Mediterranean Grill & Café,(651) 690-2212,1668 Grand Ave,1,"Middle Eastern,Breakfast & Brunch,Mediterranean"
Num-mi Vietnamese Kitchen & Grill,(612) 886-2407,405 14th Ave SE,1,Vietnamese
Nightingale,(612) 354-7060,2551 Lyndale Ave S,1,"Breakfast & Brunch,Gluten-Free,Cocktail Bars"
Ingebretsen Scandinavian Foods & Gifts,(612) 504-8094,1601 E Lake St,1,Scandinavian
4 Bells,(612) 904-1163,1610 Harmon Pl,1,"Seafood,Bars"
Tenka Ramen,(612) 825-4128,1404 W Lake St,1,Ramen
Pasticceria,(651) 222-3476,211 7th St W,1,"Pizza,Desserts"
P.S. Steak,(612) 886-1620,510 Groveland Ave,0,
Yum! Kitchen and Bakery,(952) 922-4000,4000 Minnetonka Blvd,1,"American (New),Bakeries,Desserts"
Common Roots Cafe,(612) 871-2360,2558 Lyndale Ave S,1,"Breakfast & Brunch,American (New),Cafes"
CoTu Oriental Cuisine,(952) 884-3295,8907 Penn Ave S,1,"Vietnamese,Chinese"
Harriet Brasserie,(612) 354-2197,2724 W 43rd St,1,"American (New),Breakfast & Brunch,Brasseries"
Bardo,(612) 886-8404,222 E Hennepin Ave,1,"American (New),Seafood,Wine Bars"
Iron Ranger,(651) 487-1913,1085 Grand Ave,1,"Specialty Food,Tapas/Small Plates,Sandwiches"
Kieran’s Irish Pub,(612) 339-4499,601 1st Ave N,1,"Pubs,Irish"
Merlins Rest Pub,(612) 216-2419,3601 E Lake St,1,"Irish Pub,British,Burgers"
FireLake Grill House & Cocktail Bar,(612) 216-3473,31 S 7th St,1,"American (Traditional),Cocktail Bars,Breakfast & Brunch"
Evan’s Organic Eatery,(651) 440-9611,56 6th St E,1,"Sandwiches,Vegan,Salad"
Safari Restaurant,(612) 353-5341,3010 4th Ave S,1,"African,Venues & Event Spaces"
Black Sheep Coal Fired Pizza,(651) 227-4337,512 Robert St N,1,"Pizza,Bars"
Al Vento,(612) 724-3009,5001 34th Ave S,1,"Italian,Bars"
Scott Ja-Mamas,(612) 823-4450,3 W Diamond Lake Rd,1,Barbeque
Cafe Ena,(612) 824-4441,4601 Grand Ave S,1,"Latin American,Mexican,Seafood"
Parkway Pizza Longfellow,(612) 729-9090,4359 Minnehaha Ave,1,Pizza
Dave’s Downtown,(612) 339-8787,900 2nd Ave S,1,"Breakfast & Brunch,Burgers,American (Traditional)"
Nakamori Japanese Bistro,(952) 920-9980,7101 France Ave S,1,"Sushi Bars,Japanese"
Redstone American Grill,(952) 903-9500,8000 Eden Rd,1,American (Traditional)
Runyon’s,(612) 332-7158,107 Washington Ave N,1,"American (Traditional),Chicken Wings,Pubs"
Everest on Grand,(651) 696-1666,1278 Grand Ave,1,"Himalayan/Nepalese,Indian"
Ramen Kazama,(612) 353-6160,3400 Nicollet Ave S,1,Ramen
St Genevieve,(612) 353-4843,5003 Bryant Ave S,1,"French,Bars"
Taco Cat,(612) 723-5388,920 E Lake St,1,Mexican
Q fanatic BBQ,(612) 440-6628,6009 Nicollet Ave,1,Barbeque
Big Daddy’s Old Fashioned Barbeque,(651) 222-2516,625 University Ave W,1,Barbeque
Khun Nai Thai Cuisine,(612) 874-7721,2523 Nicollet Ave,1,"Thai,Salad,Wraps"
Crepe & Spoon,(763) 205-0978,339 22nd Ave NE,1,"Creperies,Vegan,Ice Cream & Frozen Yogurt"
The Copper Hen,(612) 872-2221,2515 Nicollet Ave,1,"American (New),Bakeries,Desserts"
Mancini’s Char House,(651) 224-7345,531 7th St W,1,Steakhouses
Capriotti’s,(952) 217-5392,7143 France Ave S,1,Sandwiches
Waldmann Brewery & Wurstery,(651) 222-1857,445 Smith Ave N,1,"Breweries,German"
Parlour Bar St. Paul,(651) 207-4433,267 W 7th St,1,"American (New),Cocktail Bars"
Ramen Kazama,,1510 Como Ave Se,1,Ramen
Town Hall Tap,(612) 767-7307,4810 Chicago Ave S,1,Gastropubs
The Freehouse,(612) 339-7011,701 N Washington Ave,1,"Breweries,Breakfast & Brunch,Cajun/Creole"
Zamboni’s Pizza,(651) 225-2999,184 W 7th St,1,"Pizza,Italian,American (Traditional)"
Cuzzy’s Bar & Grill,(612) 339-6211,507 Washington Ave N,1,"Dive Bars,Breakfast & Brunch,American (Traditional)"
Gogi Bros House,(952) 941-4644,6407 City W Pkwy,1,"Korean,Barbeque,Gluten-Free"
Turf Club,(651) 647-0486,1601 University Ave W,1,"Dive Bars,Music Venues,American (New)"
New Bohemia - Northeast,(612) 331-4929,233 E Hennepin Ave,1,"Gastropubs,German,Beer Bar"
Mesa Pizza,(612) 436-3006,1323 4th St SE,1,Pizza
The Bachelor Farmer Cafe,(612) 206-3923,200 N 1st St,1,"Cafes,Coffee & Tea,Sandwiches"
Dominguez Family Restaurant,(612) 724-8493,3313 E 50th St,1,Mexican
Pizza Luce,(612) 767-8603,800 W 66th St,1,"Pizza,Italian"
Lake Wine Kitchen + Bar,(651) 432-0796,4300 Glumack Dr,1,"Wine Bars,American (New),Sandwiches"
Los Padres Mexican Food,(952) 944-6284,7015 Amundson Ave,1,Mexican
Red Rabbit - St. Paul,(651) 444-5995,788 Grand Ave,1,Italian
Sonny’s Ice Cream,(612) 824-3868,3403 Lyndale Ave S,1,"Ice Cream & Frozen Yogurt,American (New),Breakfast & Brunch"
Mesob Ethiopian Restaurant,(612) 839-5868,3915 Hiawatha Ave,0,
Sikora’s Polish Market & Deli,(612) 789-0907,1625 Washington St NE,1,"Grocery,Polish,Delis"
3 Squares Restaurant,(763) 425-3330,12690 Arbor Lakes Pkwy,1,"American (Traditional),Bars,Breakfast & Brunch"
Jason’s Deli,(952) 358-9900,7565 France Ave S,1,"Delis,Salad,Sandwiches"
Barbette,(612) 827-5710,1600 W Lake St,1,"French,American (New),Breakfast & Brunch"
Moose & Sadie’s,(612) 371-0464,212 3rd Ave N,1,"Coffee & Tea,Breakfast & Brunch"
Darbar India Grill,(612) 822-3300,1221 W Lake St,1,Indian
Old Southern BBQ Smokehouse,(612) 236-4827,4501 France Ave S,1,"Barbeque,Salad,Sandwiches"
Best Steak House,(651) 228-0310,860 University Ave W,1,Steakhouses
The Grateful Table,(612) 839-8272,2804 Fairview Ave N,1,"Breakfast & Brunch,Bakeries,Sandwiches"
Taco Taxi,(612) 722-3293,1511 E Lake St,1,Mexican
FireLake Grill House & Cocktail Bar,(952) 851-4040,2100 Killebrew Dr,1,"American (Traditional),Cocktail Bars,Venues & Event Spaces"
Tori Ramen,(651) 340-4955,161 N Victoria St,1,"Ramen,Bars,Soup"
Sidewalk Kitchen,(612) 379-9999,817 Washington Ave SE,1,"Chinese,Seafood,Asian Fusion"
Segue Coffee,(612) 236-4917,811 11th Ave S,1,"Coffee & Tea,Breakfast & Brunch,American (Traditional)"
Gandhi Mahal,(612) 729-5222,3009 27th Ave S,1,Indian
Taqueria El Ranchito,(612) 866-8372,6451 Lyndale Ave S,1,Mexican
Mi-Sant Banh Mi,(763) 355-5947,8540 Edinburgh Centre Dr,1,"Sandwiches,Vietnamese,Noodles"
Football Pizza,(612) 767-3313,1517 Como Ave SE,1,"Afghan,Pizza,Bakeries"
Blue Door Pub Como Ave,(612) 367-4964,1514 Como Ave SE,1,"Burgers,Pubs,Chicken Wings"
Punch Neapolitan Pizza - Eden Prarie,(952) 943-9557,8353 Crystal View Rd,1,"Pizza,Italian"
Maxwell’s American Pub,(612) 354-7085,1201 Washington Ave S,1,"Burgers,Pubs,American (Traditional)"
Ariana Kabob & Gyro Bistro,(952) 546-8000,7115 Cedar Lake Rd,1,"Mediterranean,Afghan,Greek"
Marla’s Caribbean Cuisine,(612) 724-3088,3761 Bloomington Ave,1,Caribbean
Dilla’s,(612) 332-2898,1813 Riverside Ave N,1,Ethiopian
Fat Lorenzo’s,(612) 822-2040,5600 Cedar Ave S,1,"Pizza,Italian"
Russian Tea House - Temp. CLOSED,(651) 646-4144,1758 University Ave W,1,"Russian,Tea Rooms"
Rooster’s BBQ Deli,(651) 222-0969,979 Randolph Ave,1,"Barbeque,Delis"
Shuang Cheng Restaurant,(612) 378-0208,1320 4th St SE,1,Chinese
Zoup!,(651) 440-7373,1348 Town Centre Dr,2,
Edina Grill,(952) 927-7933,5028 France Ave S,1,"Cocktail Bars,Breakfast & Brunch"
Vo’s Vietnamese Restaurant,(612) 584-3630,3450 Lyndale Ave S,1,Vietnamese
Brit’s Pub,(612) 332-3908,1110 Nicollet Mall,1,"Pubs,British,Venues & Event Spaces"
Grumpy’s Bar,(612) 789-7429,2200 4th St NE,1,"Bars,American (Traditional)"
Jakeeno’s Pizza & Pasta,(612) 825-6827,3555 Chicago Ave,1,"Pizza,Italian"
Khao Hom Thai,(612) 788-4000,2411 Central Ave NE,1,Thai
Kona Grill,(952) 941-3262,11997 Singletree Ln,1,"American (New),Sushi Bars"
Pho Tau Bay,(612) 874-6030,2837 Nicollet Ave,1,Vietnamese
Kado No Mise,(612) 338-1515,33 N 1st Ave,1,"Sushi Bars,Japanese,Cocktail Bars"
Coffee Cup,(651) 489-0020,1446 Rice St,1,"Coffee & Tea,Diners"
Lela,(952) 656-5980,5601 W 78th St,1,"American (New),Seafood,Steakhouses"
Malone’s Bar & Grill,(763) 447-6500,12635 Elm Creek Blvd N,1,"American (New),Bars,American (Traditional)"
Convention Grill,(952) 920-6881,3912 Sunnyside Rd,1,Diners
Biaggi’s Ristorante Italiano,(763) 416-2225,12051 Elm Creek Blvd,1,Italian
Ike’s Food & Cocktails,(612) 746-4537,50 S 6th St,1,"American (Traditional),Breakfast & Brunch,Cocktail Bars"
International Cuisine Bar and Grill,(612) 353-6296,3508 E Lake St,1,"Latin American,Bars"
Kolap Restaurant,(651) 336-6108,601 Dale St N,1,"Cambodian,Asian Fusion"
Mississippi Market,(651) 690-0507,1500 W 7th St,1,"Grocery,Delis"
Catrinas Cerveza & Mexican Grill,(651) 493-4626,84 Wabasha St S,0,
Blue Door Pub Longfellow,(612) 315-2470,3448 42nd Ave S,1,"Burgers,Pubs,American (Traditional)"
Baker’s Ribs,(952) 942-5337,8019 Glen Ln,1,Barbeque
Peninsula Malaysian Cuisine,(612) 871-8282,2608 Nicollet Ave S,1,Malaysian
TILT Pinball Bar,(612) 236-4089,113 E 26th St,1,"Arcades,Cocktail Bars,Hot Dogs"
Coconut Thai,(952) 288-2888,3948 W 50th St,1,Thai
Northeast Social,(612) 877-8111,359 13th Ave NE,1,American (New)
St Paul Bagelry,(612) 353-4203,5426 Nicollet Ave,1,"Bagels,Coffee & Tea,Breakfast & Brunch"
The Sample Room,(612) 789-0333,2124 Marshall St NE,1,American (New)
Golden Thyme Coffee & Cafe,(651) 645-1340,921 Selby Ave,1,"Coffee & Tea,Cafes"
Nighthawks Diner & Bar,(612) 248-8111,3753 Nicollet Ave S,1,"Diners,American (Traditional),Bars"
Longfellow Grill,(612) 721-2711,2990 W River Pkwy,1,"American (Traditional),Breakfast & Brunch"
Wildfire,(952) 914-9100,8251 Flying Cloud Dr,1,"American (Traditional),Steakhouses"
Sweet Chow Restaurant and Bar,(612) 767-4605,116 N 1st Ave,1,"Asian Fusion,Vietnamese,Thai"
Junior’s Cafe & Grill,(651) 686-5100,1340 Duckwood Dr,1,"Diners,American (Traditional)"
Bacio,(952) 544-7000,1571 Plymouth Rd,1,"Italian,American (Traditional),Breakfast & Brunch"
Sandy’s Tavern,(612) 869-9945,6612 Penn Ave S,1,"Pubs,Burgers,Sandwiches"
The Tomato Vine,(952) 941-1699,7134 Shady Oak Rd,1,Cafes
Centro At Popol Vuh,(612) 345-5527,1414 Quincy St NE,1,"Cocktail Bars,Mexican,Breakfast & Brunch"
Maria’s Café,(612) 870-9842,1113 E Franklin Ave,1,"Latin American,Breakfast & Brunch"
Urban Eatery,(612) 920-5000,2730 W Lake St,1,"American (New),Venues & Event Spaces"
Keys at the Foshay,(612) 339-6399,114 S 9th St,1,"Breakfast & Brunch,American (Traditional),Bars"
Jax Café,(612) 789-7297,1928 University Ave NE,1,"Steakhouses,Breakfast & Brunch,Seafood"
Lu’s Sandwich NE,(612) 249-5129,10 6th St NE,1,"Vietnamese,Sandwiches,Coffee & Tea"
Harry Singh’s Original Caribbean Restauraunt,(612) 729-6181,2653 Nicollet Ave,1,Caribbean
Fish Bowl Poke,(612) 354-2516,5 W 34th St,1,"Hawaiian,Japanese,Poke"
Mavericks Pizza,(651) 698-3439,1215 Randolph Ave,1,"Pizza,Salad,Ice Cream & Frozen Yogurt"
